@RELATION D512

@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE catagory {0,1}

@DATA
-0.32872399999999996,1.1883190000000001,0
0.184303,0.289142,0
1.190663,-0.7201529999999999,1
1.022644,-0.69923,1
1.2361719999999998,-1.051134,1
-0.809096,-0.48190500000000003,1
0.982972,-1.3586690000000001,1
0.010031,0.8390920000000001,0
0.852226,-1.4487700000000001,1
-0.7252649999999999,0.095371,0
0.50534,-0.32472399999999996,0
-1.121625,0.8609370000000001,1
0.693705,-1.052306,1
-0.067672,0.539434,0
1.055333,0.314687,0
-0.8200149999999999,-1.0103309999999999,1
-1.370831,-1.372524,1
-1.140738,1.114717,1
-1.050931,-1.066179,1
0.928056,1.448197,1
-0.048628,-1.325791,1
0.67447,-1.0754700000000001,1
-1.193729,0.937306,1
-0.07767,-1.1031739999999999,1
0.260874,0.693743,0
-1.280139,-0.11765199999999999,1
0.032431,-0.8543879999999999,0
-1.491509,-1.4498879999999998,1
0.158119,-0.2794,0
0.44702600000000003,-0.349402,0
0.234713,0.02812,0
-0.365588,-0.9675940000000001,1
-0.629592,0.042767,0
-0.477059,-1.403646,1
-1.4974969999999999,-0.584709,1
-1.401332,0.431928,1
-1.315801,-0.06929500000000001,1
-0.767962,0.280354,0
-1.054965,-0.817743,1
-0.327915,-1.248304,1
0.738313,1.415319,1
0.456721,-1.217881,1
0.27624099999999996,-0.7413890000000001,0
-0.807375,-1.359125,1
-0.456452,1.347909,1
0.44608100000000006,1.012851,0
1.2092049999999999,-0.9996860000000001,1
-0.7589670000000001,0.401388,0
0.23251799999999997,1.255162,1
0.298398,-0.516475,0
-0.928535,0.727924,0
0.5261859999999999,0.358526,0
-0.5140560000000001,0.24878000000000003,0
0.840517,0.53594,0
0.7479560000000001,-0.38853499999999996,1
1.430992,1.42559,1
0.9212969999999999,0.79296,0
-0.8224610000000001,0.55478,0
-1.494591,0.5312140000000001,1
1.199899,0.627312,1
-0.949565,0.291515,0
-1.349116,-1.302438,1
0.943257,-1.002967,1
0.025639999999999996,0.032075,0
-0.24310199999999998,0.26109899999999997,0
1.261832,1.2020389999999999,1
-1.017296,-0.41233400000000003,1
-0.451924,-1.0246549999999999,1
-0.464347,-0.468117,0
-0.5243140000000001,0.233329,0
1.005547,-0.426233,1
-1.2765870000000001,0.438859,1
-1.1348120000000002,-1.114184,1
1.4203270000000001,0.44207299999999994,1
-1.225068,-1.0683479999999999,1
-0.9954,-0.104715,1
0.975852,-1.1737799999999998,1
0.591004,-0.347403,0
-0.602731,-0.23362,0
-1.367589,0.045874,1
0.601146,-1.403945,1
0.36086599999999996,-1.080109,1
1.4418469999999999,0.347536,1
-0.635048,0.692611,0
-0.628242,-1.1811260000000001,1
1.353118,0.876748,1
0.803042,1.2953780000000001,1
-1.1981030000000001,0.5462670000000001,1
-0.455333,0.70894,0
0.661449,-0.410525,0
-0.336043,0.013102,0
-0.793195,1.127609,0
0.48193400000000003,1.419203,1
-0.722172,0.180121,0
-1.216803,-0.164894,1
-0.066081,-1.477273,1
0.717318,-1.285218,1
-0.062384,-0.278561,0
-0.8266,0.19146300000000002,0
-0.6304569999999999,-1.161823,1
-1.308654,0.027147000000000004,1
-1.277909,1.071912,1
0.292206,-0.8967510000000001,1
-0.7387819999999999,-0.435529,1
1.0645040000000001,-0.005267,1
-0.732863,-0.565832,1
0.8190430000000001,1.17414,1
-1.3103479999999998,0.503988,1
1.032127,-0.697828,1
-0.47253100000000003,1.366403,1
-0.491183,-0.7297060000000001,1
0.09703400000000001,-1.3086879999999999,1
1.109134,0.75563,0
1.467393,-1.381521,1
1.357745,0.244657,1
1.268507,0.0007,1
-0.290477,0.430083,0
-0.520647,-0.9344040000000001,1
-0.619495,0.34863299999999997,0
0.7011069999999999,0.29038,0
0.812103,-0.751866,1
1.02253,-0.091575,1
-1.1764270000000001,-0.912848,1
-0.691167,1.197041,0
-0.622495,-0.6205970000000001,1
0.11739000000000001,0.424051,0
-1.181036,-0.49502799999999997,1
0.335409,1.4342270000000001,1
-0.23229299999999997,0.542672,0
-0.232877,-1.3803450000000002,1
-1.346998,0.19933800000000002,1
0.391241,1.1128850000000001,0
-0.345696,-0.99875,1
-0.388074,-0.760105,1
-0.221394,-1.09028,1
0.405045,1.112858,0
-0.8542540000000001,-0.78846,1
1.0289629999999998,1.458553,1
-1.30386,-1.231529,1
-1.122067,-0.403278,1
-1.360694,-0.717087,1
1.17265,-0.257133,1
0.385261,-0.7535029999999999,1
0.214258,-0.810372,0
-0.962893,0.28165999999999997,0
-0.189434,-0.4111,0
-0.25146,-0.510824,0
1.1240299999999999,-0.021209,1
1.0895290000000002,1.068776,1
0.714919,-1.323679,1
1.426352,-0.039393,1
0.174128,-1.379737,1
-0.722109,-1.1745889999999999,1
-0.68996,-0.160327,0
0.005267,-0.9549110000000001,0
1.256114,-1.166911,1
0.231871,1.227117,1
-1.452356,-0.27965,1
1.09449,0.107299,1
-0.107379,-0.725204,0
0.338667,1.0356290000000001,0
0.759013,0.30083499999999996,0
-0.946576,-0.24100100000000002,1
0.085515,-0.450322,0
0.637573,-1.388836,1
0.28841100000000003,-0.032521,0
-0.44022700000000003,0.203126,0
-1.4380600000000001,0.966325,1
0.6613760000000001,-0.9668100000000001,1
-0.731691,-0.146698,0
-0.602649,0.050722,0
0.884884,0.712993,0
1.24056,0.41350299999999995,1
-0.863418,1.1284809999999998,0
-0.096714,0.12461199999999999,0
-0.188844,-1.2762950000000002,1
-0.799784,1.331022,1
-0.976864,-1.280366,1
-0.779319,0.290132,0
0.714214,1.247052,1
-1.459443,-0.374226,1
0.9573020000000001,1.139247,1
-0.12734700000000002,0.977083,0
0.675489,1.400306,1
-1.496801,-0.377683,1
-0.7949609999999999,-0.188165,0
0.8051729999999999,-0.935775,1
0.281143,-0.97736,1
-0.269264,1.433927,1
-0.010735,-0.852709,0
-0.44768,-0.868451,1
-1.036438,-0.21013400000000002,1
-1.034314,-0.020113,1
-0.083115,-0.094534,0
-0.5272939999999999,1.178631,0
-0.00322,0.404614,0
1.46557,-0.410142,1
1.181341,0.412555,1
-0.17507,0.278073,0
1.2524030000000002,0.422521,1
0.7564529999999999,0.253187,0
0.009071,-0.635621,0
1.082414,0.358656,0
0.543107,-1.187706,1
1.11907,-0.8630909999999999,1
-1.2212459999999998,1.3928200000000002,1
1.050777,1.32928,1
0.20010999999999998,1.306203,1
-1.428979,0.7810560000000001,1
-1.334279,-0.780604,1
1.22383,-0.469638,1
0.275363,-0.341928,0
-0.559199,0.311896,0
-1.164364,-0.419555,1
0.8501489999999999,-1.037248,1
-1.273715,-0.046949,1
0.598093,-0.118085,0
-0.598288,-0.36538899999999996,0
1.091942,-0.660578,1
-1.256137,1.040215,1
-0.8281430000000001,1.117817,0
0.8601979999999999,-0.45567799999999997,1
0.443413,-0.466942,0
1.2542,1.437992,1
-0.583583,-0.15726199999999999,0
1.134383,-1.374758,1
-0.8530639999999999,0.996658,0
-0.674546,0.078787,0
0.326556,0.089121,0
1.468352,-0.876964,1
-0.41455299999999995,0.669559,0
1.11396,-0.459524,1
-0.5620310000000001,-0.09568600000000001,0
0.746859,-0.22410300000000002,0
1.149676,-0.109819,1
0.589271,-1.328663,1
-1.025089,0.574626,0
1.057983,1.149139,1
-0.7043560000000001,-0.942328,1
0.385306,0.262718,0
-0.174504,0.674299,0
0.592724,-1.440692,1
-0.5762550000000001,-0.260902,0
-0.576617,-0.983975,1
-0.404192,0.388989,0
0.138869,0.634128,0
1.075141,-0.010592,1
-0.5851069999999999,-0.157893,0
1.396727,-1.435099,1
0.179067,-1.269681,1
1.0594379999999999,0.328352,0
-0.8125680000000001,0.578515,0
0.898682,0.04963,0
0.8680180000000001,0.47281899999999993,0
0.769844,0.166509,0
1.084163,0.280301,0
-0.997618,-0.6073430000000001,1
1.45848,-1.4944549999999999,1
-0.727876,0.9792040000000001,0
0.418537,-0.559022,0
1.1868450000000001,-0.8917450000000001,1
-0.04102,-1.273785,1
-1.366593,-0.790384,1
-0.5387850000000001,1.188017,0
0.760312,-0.738755,1
0.680146,-0.70949,1
0.09577100000000001,-0.278863,0
0.676167,-1.087383,1
-0.22934699999999997,1.303029,1
1.291925,-0.10941600000000001,1
-0.07563099999999999,-0.929593,1
-0.723685,-1.25416,1
0.816683,-0.636857,1
0.942443,-0.226802,1
1.3849420000000001,0.247379,1
-0.179535,1.055297,0
0.713192,0.844935,0
-1.088608,-0.320442,1
-0.567575,1.209165,0
0.269334,1.199557,1
1.379363,0.6144189999999999,1
1.488791,1.333915,1
0.115311,0.839557,0
1.184237,0.7696970000000001,1
-1.363071,-0.426099,1
-0.9790559999999999,-0.9618950000000001,1
-0.146947,0.545231,0
-0.502803,-0.271665,0
-0.289744,-0.5798760000000001,0
1.407887,-0.5266770000000001,1
0.539933,0.8893139999999999,0
-1.296106,0.34644400000000003,1
0.089753,-1.401284,1
-1.109441,-1.440356,1
1.079297,-0.536287,1
0.33210700000000004,-0.7747109999999999,1
-0.060348,0.521317,0
-0.100525,-1.376758,1
-1.321844,0.981827,1
1.319161,0.6577350000000001,1
-0.547712,-0.374889,0
-1.181225,-1.325399,1
-0.051622,-1.380951,1
-0.260585,0.382685,0
1.14174,-1.023215,1
1.464895,1.238525,1
-0.233621,-1.3325069999999999,1
0.692179,-0.9857969999999999,1
1.295672,0.346143,1
-1.412898,-0.075864,1
-0.530211,1.184403,0
0.599971,1.0483280000000001,0
-1.192611,0.873216,1
0.317621,1.1349200000000002,0
-1.490493,0.838211,1
1.210104,-0.752442,1
1.3734600000000001,0.634117,1
0.902584,1.3519139999999998,1
-1.485148,-1.1503430000000001,1
-0.398408,0.676913,0
1.251708,1.250163,1
-0.881928,1.364258,1
0.609387,-0.491367,0
0.8936629999999999,-0.11323599999999999,0
1.4157879999999998,0.814862,1
0.270766,0.9226840000000001,0
0.416386,-1.3233409999999999,1
1.085612,-0.42598100000000005,1
-0.426571,0.014191999999999998,0
-1.154251,-0.260142,1
0.006449,-0.5272220000000001,0
-0.379319,1.139743,0
0.575674,0.739159,0
-0.410232,-0.049748,0
0.121652,-0.339336,0
-1.1132799999999998,1.37599,1
0.68416,-0.296141,0
1.30356,-1.184142,1
1.03845,-0.232089,1
1.092916,1.088858,1
0.16997400000000001,1.466065,1
1.0311540000000001,-0.9093760000000001,1
1.4476440000000002,-0.571357,1
-0.17047,0.365831,0
0.6585,-0.762305,1
-0.9409870000000001,0.914034,0
-1.3516219999999999,0.615566,1
-0.391307,-0.834476,1
-1.065718,0.206724,0
0.460067,1.059569,0
-1.0957540000000001,-0.312435,1
0.980188,-0.315799,1
-0.695442,-0.08808099999999999,0
0.234839,-0.756252,0
1.054187,-1.1506100000000001,1
1.488332,-0.575329,1
1.093667,-1.290586,1
-0.775879,-0.76602,1
0.602068,0.220469,0
-0.8731059999999999,-0.635861,1
-0.702028,0.126409,0
1.23308,0.501534,1
1.311598,0.735445,1
-0.359237,0.376108,0
1.066652,0.755142,0
0.827988,0.099872,0
-0.14439000000000002,1.368254,1
-0.073167,1.33674,1
-0.149308,-0.718326,0
-0.054442,-1.4653,1
1.371398,0.526209,1
-1.087538,-0.504047,1
0.51522,-0.895915,1
0.798487,-0.179426,0
-0.637882,-0.233986,0
-0.665959,1.303633,1
1.156241,0.625599,1
0.522945,0.49659899999999996,0
0.820615,0.894703,0
-0.85285,0.755454,0
-0.908373,0.7975270000000001,0
-0.9727040000000001,-0.5642199999999999,1
0.354443,-1.046316,1
1.312117,-0.024483,1
1.019889,0.5221859999999999,0
1.433534,-1.4786549999999998,1
-0.6575439999999999,-0.8826940000000001,1
0.009696999999999999,-1.278792,1
0.6629970000000001,1.302135,1
-0.5502739999999999,-1.109586,1
1.157222,-0.641253,1
-1.447283,-1.191913,1
1.388631,-0.073663,1
0.15015699999999998,-0.46155100000000004,0
0.415782,-0.727215,1
-1.0674860000000002,-1.231902,1
-0.033222,-0.508646,0
1.360128,1.363251,1
-1.045709,-1.3718629999999998,1
-0.135766,-0.221321,0
-0.182694,1.0901049999999999,0
0.44341899999999995,1.450446,1
0.444043,-1.090912,1
-0.561759,-0.8733860000000001,1
-0.601329,-0.47794200000000003,0
1.254573,1.061353,1
0.874551,-0.09713300000000001,0
0.48588100000000006,-1.0966799999999999,1
-0.18773900000000002,0.7435069999999999,0
-0.899673,0.374971,0
-0.314949,-0.741079,0
0.167649,-0.9353030000000001,1
-0.442065,0.9366639999999999,0
-0.9105559999999999,-1.2712780000000001,1
-0.20388299999999998,1.496034,1
0.489915,0.745483,0
0.037379,-0.9464469999999999,1
-1.484272,0.596435,1
-0.418624,-0.644335,0
-0.579325,-1.168856,1
-1.47272,0.32505,1
-0.641321,0.25145,0
-1.055175,-0.591083,1
-0.499064,-0.951715,1
0.533069,-1.3186069999999999,1
0.275465,-1.447908,1
1.396872,0.581788,1
0.319378,-1.220186,1
-0.635677,1.453202,1
0.510609,-0.528906,0
0.44736099999999995,-0.667099,1
-1.455265,1.0096610000000001,1
0.000663,-1.153767,1
-1.410218,-1.298549,1
-0.464296,-0.661083,1
0.23882199999999998,-0.604015,0
0.300825,-0.199484,0
1.207526,0.29136100000000004,1
0.929649,1.4407969999999999,1
0.8818870000000001,1.3843940000000001,1
