@RELATION D8192

@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE catagory {0,1}

@DATA
-0.32872399999999996,1.1883190000000001,0
0.184303,0.289142,0
1.190663,-0.7201529999999999,1
1.022644,-0.69923,1
1.2361719999999998,-1.051134,1
-0.809096,-0.48190500000000003,1
0.982972,-1.3586690000000001,1
0.010031,0.8390920000000001,0
0.852226,-1.4487700000000001,1
-0.7252649999999999,0.095371,0
0.50534,-0.32472399999999996,0
-1.121625,0.8609370000000001,1
0.693705,-1.052306,1
-0.067672,0.539434,0
1.055333,0.314687,0
-0.8200149999999999,-1.0103309999999999,1
-1.370831,-1.372524,1
-1.140738,1.114717,1
-1.050931,-1.066179,1
0.928056,1.448197,1
-0.048628,-1.325791,1
0.67447,-1.0754700000000001,1
-1.193729,0.937306,1
-0.07767,-1.1031739999999999,1
0.260874,0.693743,0
-1.280139,-0.11765199999999999,1
0.032431,-0.8543879999999999,0
-1.491509,-1.4498879999999998,1
0.158119,-0.2794,0
0.44702600000000003,-0.349402,0
0.234713,0.02812,0
-0.365588,-0.9675940000000001,1
-0.629592,0.042767,0
-0.477059,-1.403646,1
-1.4974969999999999,-0.584709,1
-1.401332,0.431928,1
-1.315801,-0.06929500000000001,1
-0.767962,0.280354,0
-1.054965,-0.817743,1
-0.327915,-1.248304,1
0.738313,1.415319,1
0.456721,-1.217881,1
0.27624099999999996,-0.7413890000000001,0
-0.807375,-1.359125,1
-0.456452,1.347909,1
0.44608100000000006,1.012851,0
1.2092049999999999,-0.9996860000000001,1
-0.7589670000000001,0.401388,0
0.23251799999999997,1.255162,1
0.298398,-0.516475,0
-0.928535,0.727924,0
0.5261859999999999,0.358526,0
-0.5140560000000001,0.24878000000000003,0
0.840517,0.53594,0
0.7479560000000001,-0.38853499999999996,1
1.430992,1.42559,1
0.9212969999999999,0.79296,0
-0.8224610000000001,0.55478,0
-1.494591,0.5312140000000001,1
1.199899,0.627312,1
-0.949565,0.291515,0
-1.349116,-1.302438,1
0.943257,-1.002967,1
0.025639999999999996,0.032075,0
-0.24310199999999998,0.26109899999999997,0
1.261832,1.2020389999999999,1
-1.017296,-0.41233400000000003,1
-0.451924,-1.0246549999999999,1
-0.464347,-0.468117,0
-0.5243140000000001,0.233329,0
1.005547,-0.426233,1
-1.2765870000000001,0.438859,1
-1.1348120000000002,-1.114184,1
1.4203270000000001,0.44207299999999994,1
-1.225068,-1.0683479999999999,1
-0.9954,-0.104715,1
0.975852,-1.1737799999999998,1
0.591004,-0.347403,0
-0.602731,-0.23362,0
-1.367589,0.045874,1
0.601146,-1.403945,1
0.36086599999999996,-1.080109,1
1.4418469999999999,0.347536,1
-0.635048,0.692611,0
-0.628242,-1.1811260000000001,1
1.353118,0.876748,1
0.803042,1.2953780000000001,1
-1.1981030000000001,0.5462670000000001,1
-0.455333,0.70894,0
0.661449,-0.410525,0
-0.336043,0.013102,0
-0.793195,1.127609,0
0.48193400000000003,1.419203,1
-0.722172,0.180121,0
-1.216803,-0.164894,1
-0.066081,-1.477273,1
0.717318,-1.285218,1
-0.062384,-0.278561,0
-0.8266,0.19146300000000002,0
-0.6304569999999999,-1.161823,1
-1.308654,0.027147000000000004,1
-1.277909,1.071912,1
0.292206,-0.8967510000000001,1
-0.7387819999999999,-0.435529,1
1.0645040000000001,-0.005267,1
-0.732863,-0.565832,1
0.8190430000000001,1.17414,1
-1.3103479999999998,0.503988,1
1.032127,-0.697828,1
-0.47253100000000003,1.366403,1
-0.491183,-0.7297060000000001,1
0.09703400000000001,-1.3086879999999999,1
1.109134,0.75563,0
1.467393,-1.381521,1
1.357745,0.244657,1
1.268507,0.0007,1
-0.290477,0.430083,0
-0.520647,-0.9344040000000001,1
-0.619495,0.34863299999999997,0
0.7011069999999999,0.29038,0
0.812103,-0.751866,1
1.02253,-0.091575,1
-1.1764270000000001,-0.912848,1
-0.691167,1.197041,0
-0.622495,-0.6205970000000001,1
0.11739000000000001,0.424051,0
-1.181036,-0.49502799999999997,1
0.335409,1.4342270000000001,1
-0.23229299999999997,0.542672,0
-0.232877,-1.3803450000000002,1
-1.346998,0.19933800000000002,1
0.391241,1.1128850000000001,0
-0.345696,-0.99875,1
-0.388074,-0.760105,1
-0.221394,-1.09028,1
0.405045,1.112858,0
-0.8542540000000001,-0.78846,1
1.0289629999999998,1.458553,1
-1.30386,-1.231529,1
-1.122067,-0.403278,1
-1.360694,-0.717087,1
1.17265,-0.257133,1
0.385261,-0.7535029999999999,1
0.214258,-0.810372,0
-0.962893,0.28165999999999997,0
-0.189434,-0.4111,0
-0.25146,-0.510824,0
1.1240299999999999,-0.021209,1
1.0895290000000002,1.068776,1
0.714919,-1.323679,1
1.426352,-0.039393,1
0.174128,-1.379737,1
-0.722109,-1.1745889999999999,1
-0.68996,-0.160327,0
0.005267,-0.9549110000000001,0
1.256114,-1.166911,1
0.231871,1.227117,1
-1.452356,-0.27965,1
1.09449,0.107299,1
-0.107379,-0.725204,0
0.338667,1.0356290000000001,0
0.759013,0.30083499999999996,0
-0.946576,-0.24100100000000002,1
0.085515,-0.450322,0
0.637573,-1.388836,1
0.28841100000000003,-0.032521,0
-0.44022700000000003,0.203126,0
-1.4380600000000001,0.966325,1
0.6613760000000001,-0.9668100000000001,1
-0.731691,-0.146698,0
-0.602649,0.050722,0
0.884884,0.712993,0
1.24056,0.41350299999999995,1
-0.863418,1.1284809999999998,0
-0.096714,0.12461199999999999,0
-0.188844,-1.2762950000000002,1
-0.799784,1.331022,1
-0.976864,-1.280366,1
-0.779319,0.290132,0
0.714214,1.247052,1
-1.459443,-0.374226,1
0.9573020000000001,1.139247,1
-0.12734700000000002,0.977083,0
0.675489,1.400306,1
-1.496801,-0.377683,1
-0.7949609999999999,-0.188165,0
0.8051729999999999,-0.935775,1
0.281143,-0.97736,1
-0.269264,1.433927,1
-0.010735,-0.852709,0
-0.44768,-0.868451,1
-1.036438,-0.21013400000000002,1
-1.034314,-0.020113,1
-0.083115,-0.094534,0
-0.5272939999999999,1.178631,0
-0.00322,0.404614,0
1.46557,-0.410142,1
1.181341,0.412555,1
-0.17507,0.278073,0
1.2524030000000002,0.422521,1
0.7564529999999999,0.253187,0
0.009071,-0.635621,0
1.082414,0.358656,0
0.543107,-1.187706,1
1.11907,-0.8630909999999999,1
-1.2212459999999998,1.3928200000000002,1
1.050777,1.32928,1
0.20010999999999998,1.306203,1
-1.428979,0.7810560000000001,1
-1.334279,-0.780604,1
1.22383,-0.469638,1
0.275363,-0.341928,0
-0.559199,0.311896,0
-1.164364,-0.419555,1
0.8501489999999999,-1.037248,1
-1.273715,-0.046949,1
0.598093,-0.118085,0
-0.598288,-0.36538899999999996,0
1.091942,-0.660578,1
-1.256137,1.040215,1
-0.8281430000000001,1.117817,0
0.8601979999999999,-0.45567799999999997,1
0.443413,-0.466942,0
1.2542,1.437992,1
-0.583583,-0.15726199999999999,0
1.134383,-1.374758,1
-0.8530639999999999,0.996658,0
-0.674546,0.078787,0
0.326556,0.089121,0
1.468352,-0.876964,1
-0.41455299999999995,0.669559,0
1.11396,-0.459524,1
-0.5620310000000001,-0.09568600000000001,0
0.746859,-0.22410300000000002,0
1.149676,-0.109819,1
0.589271,-1.328663,1
-1.025089,0.574626,0
1.057983,1.149139,1
-0.7043560000000001,-0.942328,1
0.385306,0.262718,0
-0.174504,0.674299,0
0.592724,-1.440692,1
-0.5762550000000001,-0.260902,0
-0.576617,-0.983975,1
-0.404192,0.388989,0
0.138869,0.634128,0
1.075141,-0.010592,1
-0.5851069999999999,-0.157893,0
1.396727,-1.435099,1
0.179067,-1.269681,1
1.0594379999999999,0.328352,0
-0.8125680000000001,0.578515,0
0.898682,0.04963,0
0.8680180000000001,0.47281899999999993,0
0.769844,0.166509,0
1.084163,0.280301,0
-0.997618,-0.6073430000000001,1
1.45848,-1.4944549999999999,1
-0.727876,0.9792040000000001,0
0.418537,-0.559022,0
1.1868450000000001,-0.8917450000000001,1
-0.04102,-1.273785,1
-1.366593,-0.790384,1
-0.5387850000000001,1.188017,0
0.760312,-0.738755,1
0.680146,-0.70949,1
0.09577100000000001,-0.278863,0
0.676167,-1.087383,1
-0.22934699999999997,1.303029,1
1.291925,-0.10941600000000001,1
-0.07563099999999999,-0.929593,1
-0.723685,-1.25416,1
0.816683,-0.636857,1
0.942443,-0.226802,1
1.3849420000000001,0.247379,1
-0.179535,1.055297,0
0.713192,0.844935,0
-1.088608,-0.320442,1
-0.567575,1.209165,0
0.269334,1.199557,1
1.379363,0.6144189999999999,1
1.488791,1.333915,1
0.115311,0.839557,0
1.184237,0.7696970000000001,1
-1.363071,-0.426099,1
-0.9790559999999999,-0.9618950000000001,1
-0.146947,0.545231,0
-0.502803,-0.271665,0
-0.289744,-0.5798760000000001,0
1.407887,-0.5266770000000001,1
0.539933,0.8893139999999999,0
-1.296106,0.34644400000000003,1
0.089753,-1.401284,1
-1.109441,-1.440356,1
1.079297,-0.536287,1
0.33210700000000004,-0.7747109999999999,1
-0.060348,0.521317,0
-0.100525,-1.376758,1
-1.321844,0.981827,1
1.319161,0.6577350000000001,1
-0.547712,-0.374889,0
-1.181225,-1.325399,1
-0.051622,-1.380951,1
-0.260585,0.382685,0
1.14174,-1.023215,1
1.464895,1.238525,1
-0.233621,-1.3325069999999999,1
0.692179,-0.9857969999999999,1
1.295672,0.346143,1
-1.412898,-0.075864,1
-0.530211,1.184403,0
0.599971,1.0483280000000001,0
-1.192611,0.873216,1
0.317621,1.1349200000000002,0
-1.490493,0.838211,1
1.210104,-0.752442,1
1.3734600000000001,0.634117,1
0.902584,1.3519139999999998,1
-1.485148,-1.1503430000000001,1
-0.398408,0.676913,0
1.251708,1.250163,1
-0.881928,1.364258,1
0.609387,-0.491367,0
0.8936629999999999,-0.11323599999999999,0
1.4157879999999998,0.814862,1
0.270766,0.9226840000000001,0
0.416386,-1.3233409999999999,1
1.085612,-0.42598100000000005,1
-0.426571,0.014191999999999998,0
-1.154251,-0.260142,1
0.006449,-0.5272220000000001,0
-0.379319,1.139743,0
0.575674,0.739159,0
-0.410232,-0.049748,0
0.121652,-0.339336,0
-1.1132799999999998,1.37599,1
0.68416,-0.296141,0
1.30356,-1.184142,1
1.03845,-0.232089,1
1.092916,1.088858,1
0.16997400000000001,1.466065,1
1.0311540000000001,-0.9093760000000001,1
1.4476440000000002,-0.571357,1
-0.17047,0.365831,0
0.6585,-0.762305,1
-0.9409870000000001,0.914034,0
-1.3516219999999999,0.615566,1
-0.391307,-0.834476,1
-1.065718,0.206724,0
0.460067,1.059569,0
-1.0957540000000001,-0.312435,1
0.980188,-0.315799,1
-0.695442,-0.08808099999999999,0
0.234839,-0.756252,0
1.054187,-1.1506100000000001,1
1.488332,-0.575329,1
1.093667,-1.290586,1
-0.775879,-0.76602,1
0.602068,0.220469,0
-0.8731059999999999,-0.635861,1
-0.702028,0.126409,0
1.23308,0.501534,1
1.311598,0.735445,1
-0.359237,0.376108,0
1.066652,0.755142,0
0.827988,0.099872,0
-0.14439000000000002,1.368254,1
-0.073167,1.33674,1
-0.149308,-0.718326,0
-0.054442,-1.4653,1
1.371398,0.526209,1
-1.087538,-0.504047,1
0.51522,-0.895915,1
0.798487,-0.179426,0
-0.637882,-0.233986,0
-0.665959,1.303633,1
1.156241,0.625599,1
0.522945,0.49659899999999996,0
0.820615,0.894703,0
-0.85285,0.755454,0
-0.908373,0.7975270000000001,0
-0.9727040000000001,-0.5642199999999999,1
0.354443,-1.046316,1
1.312117,-0.024483,1
1.019889,0.5221859999999999,0
1.433534,-1.4786549999999998,1
-0.6575439999999999,-0.8826940000000001,1
0.009696999999999999,-1.278792,1
0.6629970000000001,1.302135,1
-0.5502739999999999,-1.109586,1
1.157222,-0.641253,1
-1.447283,-1.191913,1
1.388631,-0.073663,1
0.15015699999999998,-0.46155100000000004,0
0.415782,-0.727215,1
-1.0674860000000002,-1.231902,1
-0.033222,-0.508646,0
1.360128,1.363251,1
-1.045709,-1.3718629999999998,1
-0.135766,-0.221321,0
-0.182694,1.0901049999999999,0
0.44341899999999995,1.450446,1
0.444043,-1.090912,1
-0.561759,-0.8733860000000001,1
-0.601329,-0.47794200000000003,0
1.254573,1.061353,1
0.874551,-0.09713300000000001,0
0.48588100000000006,-1.0966799999999999,1
-0.18773900000000002,0.7435069999999999,0
-0.899673,0.374971,0
-0.314949,-0.741079,0
0.167649,-0.9353030000000001,1
-0.442065,0.9366639999999999,0
-0.9105559999999999,-1.2712780000000001,1
-0.20388299999999998,1.496034,1
0.489915,0.745483,0
0.037379,-0.9464469999999999,1
-1.484272,0.596435,1
-0.418624,-0.644335,0
-0.579325,-1.168856,1
-1.47272,0.32505,1
-0.641321,0.25145,0
-1.055175,-0.591083,1
-0.499064,-0.951715,1
0.533069,-1.3186069999999999,1
0.275465,-1.447908,1
1.396872,0.581788,1
0.319378,-1.220186,1
-0.635677,1.453202,1
0.510609,-0.528906,0
0.44736099999999995,-0.667099,1
-1.455265,1.0096610000000001,1
0.000663,-1.153767,1
-1.410218,-1.298549,1
-0.464296,-0.661083,1
0.23882199999999998,-0.604015,0
0.300825,-0.199484,0
1.207526,0.29136100000000004,1
0.929649,1.4407969999999999,1
0.8818870000000001,1.3843940000000001,1
-1.030148,1.154301,1
-0.184257,1.183258,1
-0.605491,-0.413286,0
-1.083754,0.316996,0
0.392997,-1.079617,1
1.100902,-1.2731190000000001,1
0.618629,-0.8883770000000001,1
-1.218996,-0.70486,1
0.750827,0.494799,0
-0.544457,0.318382,0
-0.11819,-0.162338,0
-0.848765,-0.8864989999999999,1
-0.404014,-1.252317,1
1.3748479999999998,-0.784181,1
0.026947000000000002,0.476124,0
0.916299,1.044837,0
1.056965,-0.915308,1
1.317073,-0.136131,1
-0.50242,0.065215,0
0.019286,-1.204905,1
1.094727,-0.642578,1
0.334343,1.424397,1
-0.381669,-0.70534,1
-0.552618,-0.127734,0
0.835616,0.28543,0
-0.017036000000000003,-1.302547,1
0.602428,-0.976512,1
-0.643759,-1.133941,1
-1.005578,-0.21178200000000003,1
-0.22133200000000003,0.265623,0
1.061467,-0.261322,1
0.22583899999999998,-1.054519,1
-0.192774,-0.073639,0
-1.3975360000000001,0.45988,1
1.462501,1.3091059999999999,1
-0.28216399999999997,-0.95378,1
-1.222314,-1.35693,1
0.372265,-0.969031,1
0.6206149999999999,1.14232,0
1.097115,0.917444,1
-0.090494,1.339244,1
1.305803,1.258836,1
1.126239,0.262403,1
-1.2138,0.329041,1
0.151599,0.163759,0
0.375479,-0.706408,1
-0.9498219999999999,-0.162799,1
-1.085348,1.266877,1
0.109931,1.1112879999999998,0
0.5572729999999999,-1.148176,1
0.234942,0.788646,0
0.417745,-0.48994,0
1.130369,0.835291,1
0.571285,0.57445,0
0.13614600000000002,-0.30383899999999997,0
-0.966715,0.9823770000000001,0
-0.925113,-0.748412,1
0.145803,-0.089499,0
0.911381,1.439864,1
-0.946299,-0.5636800000000001,1
1.309603,-1.320882,1
-1.1455950000000001,-0.253012,1
0.546289,-0.383536,0
-1.128462,0.568902,0
-0.591422,0.29687600000000003,0
-0.093713,-1.036151,1
1.0047709999999999,0.878376,0
-0.680071,0.9063610000000001,0
-0.449062,-0.364842,0
0.49394899999999997,0.326236,0
-0.020666,1.05461,1
1.39454,1.338125,1
-1.289156,1.009479,1
0.673904,1.28421,1
1.207446,-0.8300059999999999,1
-0.85855,1.334188,1
-0.421967,-0.940047,1
0.5423479999999999,-0.547072,0
-0.002421,0.023423,0
0.538107,-0.23898699999999998,0
0.181974,-0.856504,1
1.035441,-0.729574,1
-0.7094560000000001,-0.708896,1
1.130383,-1.230457,1
0.6008720000000001,0.305174,0
1.476138,0.440859,1
0.293118,1.3874870000000001,1
0.008549,-0.441749,0
1.257937,-1.183818,1
-0.680579,1.3619299999999999,1
1.1502219999999999,-0.244408,1
0.492965,-0.9551069999999999,1
1.4033959999999999,0.280224,1
1.2831139999999999,1.012326,1
1.279139,0.743156,1
-0.9558610000000001,0.21839899999999998,0
0.328034,0.235792,0
-1.110768,0.06497,1
0.687717,-0.940335,1
0.9804440000000001,-1.1844709999999998,1
0.173125,1.3897110000000001,1
0.062452999999999995,0.235593,0
-1.2947629999999999,-0.8769290000000001,1
0.349059,-0.455848,0
1.430521,-0.600379,1
0.534104,0.126623,0
0.645373,1.232832,1
1.049134,-1.125968,1
0.061385,-0.248085,0
-0.22349899999999998,1.487347,1
0.173731,-1.108287,1
0.627605,0.784036,0
0.46299700000000005,-0.20670500000000003,0
-0.026839,1.212659,1
0.49812700000000004,-1.426718,1
0.224809,0.06392,0
0.772047,-0.867151,1
0.9537120000000001,0.163935,0
0.10553,0.741409,0
0.25758400000000004,-0.534614,0
0.543536,-0.876307,1
-0.928851,-1.052151,1
0.9494469999999999,1.280713,1
0.46911899999999995,-1.26436,1
-0.861031,-1.4951020000000002,1
-0.022765999999999998,-1.2760850000000001,1
-0.46076300000000003,0.44502700000000006,0
-0.232107,-1.400311,1
-1.4127379999999998,-0.335422,1
0.673798,0.138283,0
0.416012,-0.21417199999999997,0
-0.6346430000000001,-0.08126599999999999,0
-0.483821,0.470104,0
-0.112597,1.244746,1
1.462466,1.119797,1
0.67104,0.42234399999999994,0
-0.730761,1.021249,0
-0.414583,-1.103224,1
0.334795,-0.811504,1
1.2143110000000001,0.670836,1
-1.1208,-0.723773,1
-0.36242399999999997,0.8354030000000001,0
-1.262791,1.468967,1
-0.170086,-0.67587,0
0.38573,1.134577,0
-0.583865,0.68819,0
1.352943,0.27749,1
-1.0364309999999999,-1.436693,1
0.421885,1.2763879999999999,1
1.47507,1.473133,1
-0.530609,-0.58396,1
0.5791850000000001,0.285695,0
0.363282,-0.43964899999999996,0
-1.360632,0.048961000000000005,1
1.2156790000000002,-1.375705,1
-1.291389,-1.4584059999999999,1
1.174778,1.323086,1
-0.771413,0.887208,0
-0.7249899999999999,0.239625,0
-0.8818969999999999,0.896288,0
1.018169,1.271206,1
-0.417709,0.661474,0
1.086918,0.9803280000000001,1
0.013665,-0.85283,0
0.009389,-0.208485,0
-1.2593530000000002,1.362926,1
0.725774,0.28924099999999997,0
0.391146,-1.052456,1
-1.325041,0.37998699999999996,1
1.1779469999999999,-0.038902,1
-0.333458,0.028924000000000002,0
-0.39947699999999997,0.076041,0
0.340565,-1.270629,1
0.7155520000000001,-0.012458,0
1.462106,1.1178379999999999,1
0.8970739999999999,1.081085,0
1.337038,-0.5808409999999999,1
0.303704,-0.532185,0
-0.631026,1.19601,0
-0.028348,-1.184879,1
-0.396325,-1.3662889999999999,1
-0.055652999999999994,1.195147,1
-0.37091799999999997,0.772998,0
-0.337468,-0.131171,0
1.0801290000000001,1.006515,1
0.807866,-0.159572,0
0.355302,0.354891,0
1.0120129999999998,1.186091,1
1.044268,1.409921,1
0.8538049999999999,-1.212776,1
0.059561,-0.50567,0
0.216469,-0.41129899999999997,0
0.571174,0.5080859999999999,0
1.187627,-1.302775,1
0.446117,-0.371423,0
1.386279,1.247054,1
-0.353907,1.393516,1
1.274759,-0.558552,1
0.533226,1.291964,1
-0.18118499999999998,-1.448297,1
0.777381,1.269607,1
-0.193322,0.518041,0
-1.016031,1.3081530000000001,1
0.75808,-1.156609,1
-0.8683069999999999,0.047591,0
1.043141,0.5885640000000001,0
0.468782,1.475848,1
0.024432,1.373983,1
0.145785,1.489399,1
-1.1800620000000002,-1.039056,1
-0.6403270000000001,0.192405,0
-0.871352,0.8304790000000001,0
1.282124,-0.879129,1
0.55304,1.4700819999999999,1
-0.24078200000000002,-0.396308,0
-1.076279,-0.461091,1
-0.091084,-0.739412,0
-1.053368,0.471272,0
0.415156,1.3211540000000002,1
-0.640249,-1.153867,1
0.236585,-0.559539,0
-0.39186,1.2725540000000002,1
0.16350499999999998,-0.6195039999999999,0
1.261435,0.23101999999999998,1
0.090334,0.792832,0
-0.41088199999999997,0.849815,0
-0.901905,-0.984615,1
0.380277,-1.081482,1
-0.7500140000000001,-0.009535,0
1.186277,1.310255,1
0.634977,-1.0440690000000001,1
-1.1969040000000002,-1.488003,1
1.12533,1.4781360000000001,1
-0.29115599999999997,-0.421526,0
0.5665100000000001,-0.11448699999999999,0
-0.9841620000000001,1.008453,0
1.073812,0.31872,0
-0.371258,1.460954,1
0.36191999999999996,-0.953832,1
0.027798000000000003,1.490542,1
-1.3423399999999999,0.707399,1
0.5368930000000001,1.466772,1
-1.194121,0.816805,1
1.4817120000000001,1.338734,1
0.389069,-0.792913,1
-0.827865,0.161434,0
-0.9070530000000001,0.672301,0
0.460744,-0.778662,1
-0.39808499999999997,0.797886,0
-0.14330199999999998,1.156427,1
1.435117,1.459929,1
-1.2082680000000001,-0.025022,1
0.3075,-1.420772,1
-0.47934,1.3060260000000001,1
0.363157,1.105944,0
0.091399,-0.127398,0
-0.0581,1.229471,1
-1.1021100000000001,-1.3610010000000001,1
0.7532770000000001,-0.05967000000000001,0
0.833656,1.00171,0
-1.223198,-0.405646,1
-0.985662,-0.642917,1
-1.022751,0.7548229999999999,0
-0.235548,0.125582,0
0.537719,-1.354154,1
1.007708,0.168441,0
1.086811,1.332083,1
-1.448815,0.525978,1
-0.05379400000000001,-0.406037,0
-0.16819800000000001,-1.218692,1
-1.004109,1.181501,1
-1.245941,0.677137,1
0.328206,-1.1615950000000002,1
0.582104,1.1375950000000001,0
-0.441175,1.373979,1
-0.379621,-0.785226,1
-0.682561,0.591324,0
-0.726649,0.585209,0
-1.453509,1.10122,1
1.133715,-1.4712020000000001,1
-1.47955,-0.835357,1
1.362409,0.491875,1
0.568229,-1.3316430000000001,1
-0.9627709999999999,-1.403424,1
-0.42952299999999993,0.40780900000000003,0
-1.321424,0.06808099999999999,1
-0.881184,0.999964,0
-1.290325,-1.171346,1
0.205368,0.35844299999999996,0
1.021213,-0.927464,1
0.5112,-1.435735,1
0.939718,-1.263658,1
-0.029574,0.44919799999999993,0
0.193216,0.030239999999999996,0
-0.24912800000000002,1.095895,0
-1.367147,1.417492,1
-0.715008,0.313698,0
1.2591780000000001,-0.071488,1
0.815581,0.416646,0
1.428239,0.362288,1
0.9786819999999999,-0.774776,1
1.215443,1.4592459999999998,1
-1.250052,-0.594716,1
0.091624,0.622622,0
-0.50554,0.8264020000000001,0
0.999165,-0.853769,1
-0.268818,0.21008600000000002,0
0.565303,-0.160245,0
0.495904,-0.324759,0
1.494027,0.64151,1
1.4238389999999999,1.2577969999999998,1
0.240416,-0.6894239999999999,0
0.929789,0.181677,0
1.379125,1.3935520000000001,1
0.97757,1.4831459999999999,1
-0.72172,-0.993906,1
0.984009,-0.9050520000000001,1
0.611808,0.545018,0
-0.31208600000000003,-0.8105140000000001,1
0.799842,-0.912032,1
1.234177,-1.020514,1
-0.46434899999999996,1.2781559999999998,1
1.22595,-0.6870970000000001,1
-0.598479,0.934321,0
-0.164521,1.122599,0
0.183591,-0.674126,0
0.143571,-1.373394,1
-0.334832,1.0154290000000001,0
-0.29338200000000003,-0.554191,0
-0.22012800000000002,-1.37981,1
0.520941,-0.054655999999999996,0
0.262853,-1.193734,1
-0.33726799999999996,-1.114473,1
-0.7680239999999999,0.109075,0
0.46764300000000003,1.037158,0
0.473832,0.845275,0
-1.434376,0.076669,1
-0.607444,0.501039,0
0.7046399999999999,0.11239500000000001,0
0.586925,-0.802848,1
-0.30583,0.6839529999999999,0
0.926221,-0.6452399999999999,1
-0.710484,-0.568969,1
-0.459876,-1.134961,1
-1.272729,0.576739,1
-1.028557,0.5976199999999999,0
-0.466257,0.582639,0
-1.2718969999999998,-0.839974,1
0.000826,-0.526679,0
-1.319151,-0.655057,1
-0.718879,-1.44949,1
1.0862290000000001,-0.260963,1
0.421784,0.928099,0
1.144339,-1.014664,1
0.188228,-0.056414,0
-0.850741,0.620995,0
-0.6961579999999999,-0.129406,0
-1.255132,0.871143,1
-1.348509,-0.290062,1
-0.802752,-0.457035,1
-0.669886,-1.468769,1
-0.625238,-0.675725,1
0.70255,0.588267,0
1.332482,-0.03152,1
-1.0206110000000002,0.071188,0
-0.573954,-0.156572,0
1.001825,1.2728110000000001,1
0.36517,-0.764343,1
-0.503004,-1.133124,1
-0.34184499999999995,0.542447,0
-1.1466370000000001,-0.602417,1
-1.4498870000000001,-0.9636680000000001,1
-0.8015180000000001,-0.849965,1
-1.0612620000000001,-0.765368,1
-0.798185,-1.312166,1
0.186728,1.080347,0
1.354003,1.330748,1
-0.29896100000000003,0.558924,0
0.11292,-0.940005,1
0.8311559999999999,-0.885324,1
1.347486,0.518402,1
-0.827217,0.7944220000000001,0
-1.4454129999999998,0.418033,1
-0.030652999999999996,-0.70822,0
0.661417,-1.4112069999999999,1
0.571771,1.281916,1
-0.50226,-0.20707199999999998,0
0.719018,-0.035177,0
0.610592,0.562754,0
0.391281,0.418126,0
0.69647,-1.293482,1
-1.108515,0.8777950000000001,1
1.411551,-1.250052,1
-0.00826,1.071345,1
-0.997603,0.656022,0
-0.9845790000000001,-1.390177,1
-0.053280999999999995,0.276091,0
-1.13935,0.020103,1
0.957515,0.817034,0
0.818145,0.082925,0
0.641306,-0.213968,0
-0.44826800000000006,-1.284776,1
1.277485,-0.5673199999999999,1
0.60517,1.219751,0
-1.15975,-1.167383,1
0.967276,1.232245,1
-0.068468,1.116934,1
-0.085507,-0.294451,0
-0.29451,0.216054,0
0.6727489999999999,-0.075949,0
-0.929109,-0.766358,1
0.778502,0.53915,0
-1.01129,-1.149052,1
0.911805,-0.554936,1
0.5686829999999999,-1.46294,1
-0.9653879999999999,0.341937,0
-1.022489,0.527112,0
-0.6023930000000001,0.201752,0
