,x1,x2,catagory
88,-1.370831,-1.372524,1
89,-1.140738,1.114717,1
90,-1.050931,-1.066179,1
91,0.928056,1.448197,1
92,-0.048628,-1.325791,1
93,0.67447,-1.0754700000000001,1
94,-1.193729,0.937306,1
95,-0.07767,-1.1031739999999999,1
96,0.260874,0.693743,0
97,-1.280139,-0.11765199999999999,1
98,0.032431,-0.8543879999999999,0
99,-1.491509,-1.4498879999999998,1
100,0.158119,-0.2794,0
101,0.44702600000000003,-0.349402,0
102,0.234713,0.02812,0
103,-0.365588,-0.9675940000000001,1
104,-0.629592,0.042767,0
105,-0.477059,-1.403646,1
106,-1.4974969999999999,-0.584709,1
107,-1.401332,0.431928,1
108,-1.315801,-0.06929500000000001,1
109,-0.767962,0.280354,0
110,-1.054965,-0.817743,1
111,-0.327915,-1.248304,1
112,0.738313,1.415319,1
113,0.456721,-1.217881,1
114,0.27624099999999996,-0.7413890000000001,0
115,-0.807375,-1.359125,1
116,-0.456452,1.347909,1
117,0.44608100000000006,1.012851,0
118,1.2092049999999999,-0.9996860000000001,1
119,-0.7589670000000001,0.401388,0
120,0.23251799999999997,1.255162,1
121,0.298398,-0.516475,0
122,-0.928535,0.727924,0
123,0.5261859999999999,0.358526,0
124,-0.5140560000000001,0.24878000000000003,0
125,0.840517,0.53594,0
126,0.7479560000000001,-0.38853499999999996,1
127,1.430992,1.42559,1
128,0.9212969999999999,0.79296,0
129,-0.8224610000000001,0.55478,0
130,-1.494591,0.5312140000000001,1
131,1.199899,0.627312,1
132,-0.949565,0.291515,0
133,-1.349116,-1.302438,1
134,0.943257,-1.002967,1
135,0.025639999999999996,0.032075,0
136,-0.24310199999999998,0.26109899999999997,0
137,1.261832,1.2020389999999999,1
138,-1.017296,-0.41233400000000003,1
139,-0.451924,-1.0246549999999999,1
140,-0.464347,-0.468117,0
141,-0.5243140000000001,0.233329,0
142,1.005547,-0.426233,1
143,-1.2765870000000001,0.438859,1
144,-1.1348120000000002,-1.114184,1
145,1.4203270000000001,0.44207299999999994,1
146,-1.225068,-1.0683479999999999,1
147,-0.9954,-0.104715,1
148,0.975852,-1.1737799999999998,1
149,0.591004,-0.347403,0
150,-0.602731,-0.23362,0
151,-1.367589,0.045874,1
152,0.601146,-1.403945,1
153,0.36086599999999996,-1.080109,1
154,1.4418469999999999,0.347536,1
155,-0.635048,0.692611,0
156,-0.628242,-1.1811260000000001,1
157,1.353118,0.876748,1
158,0.803042,1.2953780000000001,1
159,-1.1981030000000001,0.5462670000000001,1
160,-0.455333,0.70894,0
161,0.661449,-0.410525,0
162,-0.336043,0.013102,0
163,-0.793195,1.127609,0
164,0.48193400000000003,1.419203,1
165,-0.722172,0.180121,0
166,-1.216803,-0.164894,1
167,-0.066081,-1.477273,1
168,0.717318,-1.285218,1
169,-0.062384,-0.278561,0
170,-0.8266,0.19146300000000002,0
171,-0.6304569999999999,-1.161823,1
172,-1.308654,0.027147000000000004,1
173,-1.277909,1.071912,1
174,0.292206,-0.8967510000000001,1
175,-0.7387819999999999,-0.435529,1
176,1.0645040000000001,-0.005267,1
177,-0.732863,-0.565832,1
178,0.8190430000000001,1.17414,1
179,-1.3103479999999998,0.503988,1
180,1.032127,-0.697828,1
181,-0.47253100000000003,1.366403,1
182,-0.491183,-0.7297060000000001,1
183,0.09703400000000001,-1.3086879999999999,1
184,1.109134,0.75563,0
185,1.467393,-1.381521,1
186,1.357745,0.244657,1
187,1.268507,0.0007,1
188,-0.290477,0.430083,0
189,-0.520647,-0.9344040000000001,1
190,-0.619495,0.34863299999999997,0
191,0.7011069999999999,0.29038,0
192,0.812103,-0.751866,1
193,1.02253,-0.091575,1
194,-1.1764270000000001,-0.912848,1
195,-0.691167,1.197041,0
196,-0.622495,-0.6205970000000001,1
197,0.11739000000000001,0.424051,0
198,-1.181036,-0.49502799999999997,1
199,0.335409,1.4342270000000001,1
200,-0.23229299999999997,0.542672,0
201,-0.232877,-1.3803450000000002,1
202,-1.346998,0.19933800000000002,1
203,0.391241,1.1128850000000001,0
204,-0.345696,-0.99875,1
205,-0.388074,-0.760105,1
206,-0.221394,-1.09028,1
207,0.405045,1.112858,0
208,-0.8542540000000001,-0.78846,1
209,1.0289629999999998,1.458553,1
210,-1.30386,-1.231529,1
211,-1.122067,-0.403278,1
212,-1.360694,-0.717087,1
213,1.17265,-0.257133,1
214,0.385261,-0.7535029999999999,1
215,0.214258,-0.810372,0
216,-0.962893,0.28165999999999997,0
217,-0.189434,-0.4111,0
218,-0.25146,-0.510824,0
219,1.1240299999999999,-0.021209,1
220,1.0895290000000002,1.068776,1
221,0.714919,-1.323679,1
222,1.426352,-0.039393,1
223,0.174128,-1.379737,1
224,-0.722109,-1.1745889999999999,1
225,-0.68996,-0.160327,0
226,0.005267,-0.9549110000000001,0
227,1.256114,-1.166911,1
228,0.231871,1.227117,1
229,-1.452356,-0.27965,1
230,1.09449,0.107299,1
231,-0.107379,-0.725204,0
232,0.338667,1.0356290000000001,0
233,0.759013,0.30083499999999996,0
234,-0.946576,-0.24100100000000002,1
235,0.085515,-0.450322,0
236,0.637573,-1.388836,1
237,0.28841100000000003,-0.032521,0
238,-0.44022700000000003,0.203126,0
239,-1.4380600000000001,0.966325,1
240,0.6613760000000001,-0.9668100000000001,1
241,-0.731691,-0.146698,0
242,-0.602649,0.050722,0
243,0.884884,0.712993,0
244,1.24056,0.41350299999999995,1
245,-0.863418,1.1284809999999998,0
246,-0.096714,0.12461199999999999,0
247,-0.188844,-1.2762950000000002,1
248,-0.799784,1.331022,1
249,-0.976864,-1.280366,1
250,-0.779319,0.290132,0
251,0.714214,1.247052,1
252,-1.459443,-0.374226,1
253,0.9573020000000001,1.139247,1
254,-0.12734700000000002,0.977083,0
255,0.675489,1.400306,1
256,-1.496801,-0.377683,1
257,-0.7949609999999999,-0.188165,0
258,0.8051729999999999,-0.935775,1
259,0.281143,-0.97736,1
260,-0.269264,1.433927,1
261,-0.010735,-0.852709,0
262,-0.44768,-0.868451,1
263,-1.036438,-0.21013400000000002,1
264,-1.034314,-0.020113,1
265,-0.083115,-0.094534,0
266,-0.5272939999999999,1.178631,0
267,-0.00322,0.404614,0
268,1.46557,-0.410142,1
269,1.181341,0.412555,1
270,-0.17507,0.278073,0
271,1.2524030000000002,0.422521,1
272,0.7564529999999999,0.253187,0
273,0.009071,-0.635621,0
274,1.082414,0.358656,0
275,0.543107,-1.187706,1
276,1.11907,-0.8630909999999999,1
277,-1.2212459999999998,1.3928200000000002,1
278,1.050777,1.32928,1
279,0.20010999999999998,1.306203,1
280,-1.428979,0.7810560000000001,1
281,-1.334279,-0.780604,1
282,1.22383,-0.469638,1
283,0.275363,-0.341928,0
284,-0.559199,0.311896,0
285,-1.164364,-0.419555,1
286,0.8501489999999999,-1.037248,1
287,-1.273715,-0.046949,1
288,0.598093,-0.118085,0
289,-0.598288,-0.36538899999999996,0
290,1.091942,-0.660578,1
291,-1.256137,1.040215,1
292,-0.8281430000000001,1.117817,0
293,0.8601979999999999,-0.45567799999999997,1
294,0.443413,-0.466942,0
295,1.2542,1.437992,1
296,-0.583583,-0.15726199999999999,0
297,1.134383,-1.374758,1
298,-0.8530639999999999,0.996658,0
299,-0.674546,0.078787,0
300,0.326556,0.089121,0
301,1.468352,-0.876964,1
302,-0.41455299999999995,0.669559,0
303,1.11396,-0.459524,1
304,-0.5620310000000001,-0.09568600000000001,0
305,0.746859,-0.22410300000000002,0
306,1.149676,-0.109819,1
307,0.589271,-1.328663,1
308,-1.025089,0.574626,0
309,1.057983,1.149139,1
310,-0.7043560000000001,-0.942328,1
311,0.385306,0.262718,0
312,-0.174504,0.674299,0
313,0.592724,-1.440692,1
314,-0.5762550000000001,-0.260902,0
315,-0.576617,-0.983975,1
316,-0.404192,0.388989,0
317,0.138869,0.634128,0
318,1.075141,-0.010592,1
319,-0.5851069999999999,-0.157893,0
320,1.396727,-1.435099,1
321,0.179067,-1.269681,1
322,1.0594379999999999,0.328352,0
323,-0.8125680000000001,0.578515,0
324,0.898682,0.04963,0
325,0.8680180000000001,0.47281899999999993,0
326,0.769844,0.166509,0
327,1.084163,0.280301,0
328,-0.997618,-0.6073430000000001,1
329,1.45848,-1.4944549999999999,1
330,-0.727876,0.9792040000000001,0
331,0.418537,-0.559022,0
332,1.1868450000000001,-0.8917450000000001,1
333,-0.04102,-1.273785,1
334,-1.366593,-0.790384,1
335,-0.5387850000000001,1.188017,0
336,0.760312,-0.738755,1
337,0.680146,-0.70949,1
338,0.09577100000000001,-0.278863,0
339,0.676167,-1.087383,1
340,-0.22934699999999997,1.303029,1
341,1.291925,-0.10941600000000001,1
342,-0.07563099999999999,-0.929593,1
343,-0.723685,-1.25416,1
344,0.816683,-0.636857,1
345,0.942443,-0.226802,1
346,1.3849420000000001,0.247379,1
347,-0.179535,1.055297,0
348,0.713192,0.844935,0
349,-1.088608,-0.320442,1
350,-0.567575,1.209165,0
351,0.269334,1.199557,1
352,1.379363,0.6144189999999999,1
353,1.488791,1.333915,1
354,0.115311,0.839557,0
355,1.184237,0.7696970000000001,1
356,-1.363071,-0.426099,1
357,-0.9790559999999999,-0.9618950000000001,1
358,-0.146947,0.545231,0
359,-0.502803,-0.271665,0
360,-0.289744,-0.5798760000000001,0
361,1.407887,-0.5266770000000001,1
362,0.539933,0.8893139999999999,0
363,-1.296106,0.34644400000000003,1
364,0.089753,-1.401284,1
365,-1.109441,-1.440356,1
366,1.079297,-0.536287,1
367,0.33210700000000004,-0.7747109999999999,1
368,-0.060348,0.521317,0
369,-0.100525,-1.376758,1
370,-1.321844,0.981827,1
371,1.319161,0.6577350000000001,1
372,-0.547712,-0.374889,0
373,-1.181225,-1.325399,1
374,-0.051622,-1.380951,1
375,-0.260585,0.382685,0
376,1.14174,-1.023215,1
377,1.464895,1.238525,1
378,-0.233621,-1.3325069999999999,1
379,0.692179,-0.9857969999999999,1
380,1.295672,0.346143,1
381,-1.412898,-0.075864,1
382,-0.530211,1.184403,0
383,0.599971,1.0483280000000001,0
384,-1.192611,0.873216,1
385,0.317621,1.1349200000000002,0
386,-1.490493,0.838211,1
387,1.210104,-0.752442,1
388,1.3734600000000001,0.634117,1
389,0.902584,1.3519139999999998,1
390,-1.485148,-1.1503430000000001,1
391,-0.398408,0.676913,0
392,1.251708,1.250163,1
393,-0.881928,1.364258,1
394,0.609387,-0.491367,0
395,0.8936629999999999,-0.11323599999999999,0
396,1.4157879999999998,0.814862,1
397,0.270766,0.9226840000000001,0
398,0.416386,-1.3233409999999999,1
399,1.085612,-0.42598100000000005,1
400,-0.426571,0.014191999999999998,0
401,-1.154251,-0.260142,1
402,0.006449,-0.5272220000000001,0
403,-0.379319,1.139743,0
404,0.575674,0.739159,0
405,-0.410232,-0.049748,0
406,0.121652,-0.339336,0
407,-1.1132799999999998,1.37599,1
408,0.68416,-0.296141,0
409,1.30356,-1.184142,1
410,1.03845,-0.232089,1
411,1.092916,1.088858,1
412,0.16997400000000001,1.466065,1
413,1.0311540000000001,-0.9093760000000001,1
414,1.4476440000000002,-0.571357,1
415,-0.17047,0.365831,0
416,0.6585,-0.762305,1
417,-0.9409870000000001,0.914034,0
418,-1.3516219999999999,0.615566,1
419,-0.391307,-0.834476,1
420,-1.065718,0.206724,0
421,0.460067,1.059569,0
422,-1.0957540000000001,-0.312435,1
423,0.980188,-0.315799,1
424,-0.695442,-0.08808099999999999,0
425,0.234839,-0.756252,0
426,1.054187,-1.1506100000000001,1
427,1.488332,-0.575329,1
428,1.093667,-1.290586,1
429,-0.775879,-0.76602,1
430,0.602068,0.220469,0
431,-0.8731059999999999,-0.635861,1
432,-0.702028,0.126409,0
433,1.23308,0.501534,1
434,1.311598,0.735445,1
435,-0.359237,0.376108,0
436,1.066652,0.755142,0
437,0.827988,0.099872,0
438,-0.14439000000000002,1.368254,1
439,-0.073167,1.33674,1
440,-0.149308,-0.718326,0
441,-0.054442,-1.4653,1
442,1.371398,0.526209,1
443,-1.087538,-0.504047,1
444,0.51522,-0.895915,1
445,0.798487,-0.179426,0
446,-0.637882,-0.233986,0
447,-0.665959,1.303633,1
448,1.156241,0.625599,1
449,0.522945,0.49659899999999996,0
450,0.820615,0.894703,0
451,-0.85285,0.755454,0
452,-0.908373,0.7975270000000001,0
453,-0.9727040000000001,-0.5642199999999999,1
454,0.354443,-1.046316,1
455,1.312117,-0.024483,1
456,1.019889,0.5221859999999999,0
457,1.433534,-1.4786549999999998,1
458,-0.6575439999999999,-0.8826940000000001,1
459,0.009696999999999999,-1.278792,1
460,0.6629970000000001,1.302135,1
461,-0.5502739999999999,-1.109586,1
462,1.157222,-0.641253,1
463,-1.447283,-1.191913,1
464,1.388631,-0.073663,1
465,0.15015699999999998,-0.46155100000000004,0
466,0.415782,-0.727215,1
467,-1.0674860000000002,-1.231902,1
468,-0.033222,-0.508646,0
469,1.360128,1.363251,1
470,-1.045709,-1.3718629999999998,1
471,-0.135766,-0.221321,0
472,-0.182694,1.0901049999999999,0
473,0.44341899999999995,1.450446,1
474,0.444043,-1.090912,1
475,-0.561759,-0.8733860000000001,1
476,-0.601329,-0.47794200000000003,0
477,1.254573,1.061353,1
478,0.874551,-0.09713300000000001,0
479,0.48588100000000006,-1.0966799999999999,1
480,-0.18773900000000002,0.7435069999999999,0
481,-0.899673,0.374971,0
482,-0.314949,-0.741079,0
483,0.167649,-0.9353030000000001,1
484,-0.442065,0.9366639999999999,0
485,-0.9105559999999999,-1.2712780000000001,1
486,-0.20388299999999998,1.496034,1
487,0.489915,0.745483,0
488,0.037379,-0.9464469999999999,1
489,-1.484272,0.596435,1
490,-0.418624,-0.644335,0
491,-0.579325,-1.168856,1
492,-1.47272,0.32505,1
493,-0.641321,0.25145,0
494,-1.055175,-0.591083,1
495,-0.499064,-0.951715,1
496,0.533069,-1.3186069999999999,1
497,0.275465,-1.447908,1
498,1.396872,0.581788,1
499,0.319378,-1.220186,1
500,-0.635677,1.453202,1
501,0.510609,-0.528906,0
502,0.44736099999999995,-0.667099,1
503,-1.455265,1.0096610000000001,1
504,0.000663,-1.153767,1
505,-1.410218,-1.298549,1
506,-0.464296,-0.661083,1
507,0.23882199999999998,-0.604015,0
508,0.300825,-0.199484,0
509,1.207526,0.29136100000000004,1
510,0.929649,1.4407969999999999,1
511,0.8818870000000001,1.3843940000000001,1
512,-1.030148,1.154301,1
513,-0.184257,1.183258,1
514,-0.605491,-0.413286,0
515,-1.083754,0.316996,0
516,0.392997,-1.079617,1
517,1.100902,-1.2731190000000001,1
518,0.618629,-0.8883770000000001,1
519,-1.218996,-0.70486,1
520,0.750827,0.494799,0
521,-0.544457,0.318382,0
522,-0.11819,-0.162338,0
523,-0.848765,-0.8864989999999999,1
524,-0.404014,-1.252317,1
525,1.3748479999999998,-0.784181,1
526,0.026947000000000002,0.476124,0
527,0.916299,1.044837,0
528,1.056965,-0.915308,1
529,1.317073,-0.136131,1
530,-0.50242,0.065215,0
531,0.019286,-1.204905,1
532,1.094727,-0.642578,1
533,0.334343,1.424397,1
534,-0.381669,-0.70534,1
535,-0.552618,-0.127734,0
536,0.835616,0.28543,0
537,-0.017036000000000003,-1.302547,1
538,0.602428,-0.976512,1
539,-0.643759,-1.133941,1
540,-1.005578,-0.21178200000000003,1
541,-0.22133200000000003,0.265623,0
542,1.061467,-0.261322,1
543,0.22583899999999998,-1.054519,1
544,-0.192774,-0.073639,0
545,-1.3975360000000001,0.45988,1
546,1.462501,1.3091059999999999,1
547,-0.28216399999999997,-0.95378,1
548,-1.222314,-1.35693,1
549,0.372265,-0.969031,1
550,0.6206149999999999,1.14232,0
551,1.097115,0.917444,1
552,-0.090494,1.339244,1
553,1.305803,1.258836,1
554,1.126239,0.262403,1
555,-1.2138,0.329041,1
556,0.151599,0.163759,0
557,0.375479,-0.706408,1
558,-0.9498219999999999,-0.162799,1
559,-1.085348,1.266877,1
560,0.109931,1.1112879999999998,0
561,0.5572729999999999,-1.148176,1
562,0.234942,0.788646,0
563,0.417745,-0.48994,0
564,1.130369,0.835291,1
565,0.571285,0.57445,0
566,0.13614600000000002,-0.30383899999999997,0
567,-0.966715,0.9823770000000001,0
568,-0.925113,-0.748412,1
569,0.145803,-0.089499,0
570,0.911381,1.439864,1
571,-0.946299,-0.5636800000000001,1
572,1.309603,-1.320882,1
573,-1.1455950000000001,-0.253012,1
574,0.546289,-0.383536,0
575,-1.128462,0.568902,0
576,-0.591422,0.29687600000000003,0
577,-0.093713,-1.036151,1
578,1.0047709999999999,0.878376,0
579,-0.680071,0.9063610000000001,0
580,-0.449062,-0.364842,0
581,0.49394899999999997,0.326236,0
582,-0.020666,1.05461,1
583,1.39454,1.338125,1
584,-1.289156,1.009479,1
585,0.673904,1.28421,1
586,1.207446,-0.8300059999999999,1
587,-0.85855,1.334188,1
588,-0.421967,-0.940047,1
589,0.5423479999999999,-0.547072,0
590,-0.002421,0.023423,0
591,0.538107,-0.23898699999999998,0
592,0.181974,-0.856504,1
593,1.035441,-0.729574,1
594,-0.7094560000000001,-0.708896,1
595,1.130383,-1.230457,1
596,0.6008720000000001,0.305174,0
597,1.476138,0.440859,1
598,0.293118,1.3874870000000001,1
599,0.008549,-0.441749,0
600,1.257937,-1.183818,1
601,-0.680579,1.3619299999999999,1
602,1.1502219999999999,-0.244408,1
603,0.492965,-0.9551069999999999,1
604,1.4033959999999999,0.280224,1
605,1.2831139999999999,1.012326,1
606,1.279139,0.743156,1
607,-0.9558610000000001,0.21839899999999998,0
608,0.328034,0.235792,0
609,-1.110768,0.06497,1
610,0.687717,-0.940335,1
611,0.9804440000000001,-1.1844709999999998,1
612,0.173125,1.3897110000000001,1
613,0.062452999999999995,0.235593,0
614,-1.2947629999999999,-0.8769290000000001,1
615,0.349059,-0.455848,0
616,1.430521,-0.600379,1
617,0.534104,0.126623,0
618,0.645373,1.232832,1
619,1.049134,-1.125968,1
620,0.061385,-0.248085,0
621,-0.22349899999999998,1.487347,1
622,0.173731,-1.108287,1
623,0.627605,0.784036,0
624,0.46299700000000005,-0.20670500000000003,0
625,-0.026839,1.212659,1
626,0.49812700000000004,-1.426718,1
627,0.224809,0.06392,0
628,0.772047,-0.867151,1
629,0.9537120000000001,0.163935,0
630,0.10553,0.741409,0
631,0.25758400000000004,-0.534614,0
632,0.543536,-0.876307,1
633,-0.928851,-1.052151,1
634,0.9494469999999999,1.280713,1
635,0.46911899999999995,-1.26436,1
636,-0.861031,-1.4951020000000002,1
637,-0.022765999999999998,-1.2760850000000001,1
638,-0.46076300000000003,0.44502700000000006,0
639,-0.232107,-1.400311,1
640,-1.4127379999999998,-0.335422,1
641,0.673798,0.138283,0
642,0.416012,-0.21417199999999997,0
643,-0.6346430000000001,-0.08126599999999999,0
644,-0.483821,0.470104,0
645,-0.112597,1.244746,1
646,1.462466,1.119797,1
647,0.67104,0.42234399999999994,0
648,-0.730761,1.021249,0
649,-0.414583,-1.103224,1
650,0.334795,-0.811504,1
651,1.2143110000000001,0.670836,1
652,-1.1208,-0.723773,1
653,-0.36242399999999997,0.8354030000000001,0
654,-1.262791,1.468967,1
655,-0.170086,-0.67587,0
656,0.38573,1.134577,0
657,-0.583865,0.68819,0
658,1.352943,0.27749,1
659,-1.0364309999999999,-1.436693,1
660,0.421885,1.2763879999999999,1
661,1.47507,1.473133,1
662,-0.530609,-0.58396,1
663,0.5791850000000001,0.285695,0
664,0.363282,-0.43964899999999996,0
665,-1.360632,0.048961000000000005,1
666,1.2156790000000002,-1.375705,1
667,-1.291389,-1.4584059999999999,1
668,1.174778,1.323086,1
669,-0.771413,0.887208,0
670,-0.7249899999999999,0.239625,0
671,-0.8818969999999999,0.896288,0
672,1.018169,1.271206,1
673,-0.417709,0.661474,0
674,1.086918,0.9803280000000001,1
675,0.013665,-0.85283,0
676,0.009389,-0.208485,0
677,-1.2593530000000002,1.362926,1
678,0.725774,0.28924099999999997,0
679,0.391146,-1.052456,1
680,-1.325041,0.37998699999999996,1
681,1.1779469999999999,-0.038902,1
682,-0.333458,0.028924000000000002,0
683,-0.39947699999999997,0.076041,0
684,0.340565,-1.270629,1
685,0.7155520000000001,-0.012458,0
686,1.462106,1.1178379999999999,1
687,0.8970739999999999,1.081085,0
688,1.337038,-0.5808409999999999,1
689,0.303704,-0.532185,0
690,-0.631026,1.19601,0
691,-0.028348,-1.184879,1
692,-0.396325,-1.3662889999999999,1
693,-0.055652999999999994,1.195147,1
694,-0.37091799999999997,0.772998,0
695,-0.337468,-0.131171,0
696,1.0801290000000001,1.006515,1
697,0.807866,-0.159572,0
698,0.355302,0.354891,0
699,1.0120129999999998,1.186091,1
700,1.044268,1.409921,1
701,0.8538049999999999,-1.212776,1
702,0.059561,-0.50567,0
703,0.216469,-0.41129899999999997,0
704,0.571174,0.5080859999999999,0
705,1.187627,-1.302775,1
706,0.446117,-0.371423,0
707,1.386279,1.247054,1
708,-0.353907,1.393516,1
709,1.274759,-0.558552,1
710,0.533226,1.291964,1
711,-0.18118499999999998,-1.448297,1
712,0.777381,1.269607,1
713,-0.193322,0.518041,0
714,-1.016031,1.3081530000000001,1
715,0.75808,-1.156609,1
716,-0.8683069999999999,0.047591,0
717,1.043141,0.5885640000000001,0
718,0.468782,1.475848,1
719,0.024432,1.373983,1
720,0.145785,1.489399,1
721,-1.1800620000000002,-1.039056,1
722,-0.6403270000000001,0.192405,0
723,-0.871352,0.8304790000000001,0
724,1.282124,-0.879129,1
725,0.55304,1.4700819999999999,1
726,-0.24078200000000002,-0.396308,0
727,-1.076279,-0.461091,1
728,-0.091084,-0.739412,0
729,-1.053368,0.471272,0
730,0.415156,1.3211540000000002,1
731,-0.640249,-1.153867,1
732,0.236585,-0.559539,0
733,-0.39186,1.2725540000000002,1
734,0.16350499999999998,-0.6195039999999999,0
735,1.261435,0.23101999999999998,1
736,0.090334,0.792832,0
737,-0.41088199999999997,0.849815,0
738,-0.901905,-0.984615,1
739,0.380277,-1.081482,1
740,-0.7500140000000001,-0.009535,0
741,1.186277,1.310255,1
742,0.634977,-1.0440690000000001,1
743,-1.1969040000000002,-1.488003,1
744,1.12533,1.4781360000000001,1
745,-0.29115599999999997,-0.421526,0
746,0.5665100000000001,-0.11448699999999999,0
747,-0.9841620000000001,1.008453,0
748,1.073812,0.31872,0
749,-0.371258,1.460954,1
750,0.36191999999999996,-0.953832,1
751,0.027798000000000003,1.490542,1
752,-1.3423399999999999,0.707399,1
753,0.5368930000000001,1.466772,1
754,-1.194121,0.816805,1
755,1.4817120000000001,1.338734,1
756,0.389069,-0.792913,1
757,-0.827865,0.161434,0
758,-0.9070530000000001,0.672301,0
759,0.460744,-0.778662,1
760,-0.39808499999999997,0.797886,0
761,-0.14330199999999998,1.156427,1
762,1.435117,1.459929,1
763,-1.2082680000000001,-0.025022,1
764,0.3075,-1.420772,1
765,-0.47934,1.3060260000000001,1
766,0.363157,1.105944,0
767,0.091399,-0.127398,0
768,-0.0581,1.229471,1
769,-1.1021100000000001,-1.3610010000000001,1
770,0.7532770000000001,-0.05967000000000001,0
771,0.833656,1.00171,0
772,-1.223198,-0.405646,1
773,-0.985662,-0.642917,1
774,-1.022751,0.7548229999999999,0
775,-0.235548,0.125582,0
776,0.537719,-1.354154,1
777,1.007708,0.168441,0
778,1.086811,1.332083,1
779,-1.448815,0.525978,1
780,-0.05379400000000001,-0.406037,0
781,-0.16819800000000001,-1.218692,1
782,-1.004109,1.181501,1
783,-1.245941,0.677137,1
784,0.328206,-1.1615950000000002,1
785,0.582104,1.1375950000000001,0
786,-0.441175,1.373979,1
787,-0.379621,-0.785226,1
788,-0.682561,0.591324,0
789,-0.726649,0.585209,0
790,-1.453509,1.10122,1
791,1.133715,-1.4712020000000001,1
792,-1.47955,-0.835357,1
793,1.362409,0.491875,1
794,0.568229,-1.3316430000000001,1
795,-0.9627709999999999,-1.403424,1
796,-0.42952299999999993,0.40780900000000003,0
797,-1.321424,0.06808099999999999,1
798,-0.881184,0.999964,0
799,-1.290325,-1.171346,1
800,0.205368,0.35844299999999996,0
801,1.021213,-0.927464,1
802,0.5112,-1.435735,1
803,0.939718,-1.263658,1
804,-0.029574,0.44919799999999993,0
805,0.193216,0.030239999999999996,0
806,-0.24912800000000002,1.095895,0
807,-1.367147,1.417492,1
808,-0.715008,0.313698,0
809,1.2591780000000001,-0.071488,1
810,0.815581,0.416646,0
811,1.428239,0.362288,1
812,0.9786819999999999,-0.774776,1
813,1.215443,1.4592459999999998,1
814,-1.250052,-0.594716,1
815,0.091624,0.622622,0
816,-0.50554,0.8264020000000001,0
817,0.999165,-0.853769,1
818,-0.268818,0.21008600000000002,0
819,0.565303,-0.160245,0
820,0.495904,-0.324759,0
821,1.494027,0.64151,1
822,1.4238389999999999,1.2577969999999998,1
823,0.240416,-0.6894239999999999,0
824,0.929789,0.181677,0
825,1.379125,1.3935520000000001,1
